article_id,event_id,source,publisher,source_count,title,summary,content,body_text,content_level,rescored,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,b_bull,b_bear,g_growth,s_shock,k_unc,entropy_norm,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,source_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-fa57ec7a407ff925,rss-fa57ec7a407ff925,Yahoo Finance RSS,Yahoo Finance RSS,1,C3.ai (AI) and Shell Expand Global Predictive Maintenance Partnership,"C3.ai Inc. (NYSE:AI) is one of the top 10 hidden AI stocks to buy. On June 4, C3.ai and Shell extended their multi-year collaboration to scale their enterprise predictive maintenance program globally. This expansion builds on a partnership dating back to 2018, which currently monitors over 13,000 pieces of equipment across Shell’s asset operations. Under […]","C3.ai Inc. (NYSE:AI) is one of the top 10 hidden AI stocks to buy. On June 4, C3.ai and Shell extended their multi-year collaboration to scale their enterprise predictive maintenance program globally. This expansion builds on a partnership dating back to 2018, which currently monitors over 13,000 pieces of equipment across Shell’s asset operations. Under […]",,summary,False,https://finance.yahoo.com/technology/ai/articles/c3-ai-ai-shell-expand-182541429.html?.tsrc=rss,2026-07-06T18:25:41+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,AI demand,0.362,0.388,0.586,0.026,0.000000,0.000000,0.500000,0.000000,1.000000,0.706222,32.2,1.8,74.6,0.0,0.0,0.0,0.362,0.0,,"On June 4, C3.ai and Shell extended their multi-year collaboration to scale their enterprise predictive maintenance program globally.",0.586,1.000,0.985872,0.900,0.887285,False,1.0,
rss-ad304d52e76bb274,rss-ad304d52e76bb274,Yahoo Finance RSS,Yahoo Finance RSS,1,"Microsoft vs. Meta Platforms: What's the Better ""Magnificent Seven"" Stock to Buy for the Second Half of 2026?",These stocks were down more than 14% at the halfway mark of the year.,These stocks were down more than 14% at the halfway mark of the year.,,summary,False,https://www.fool.com/investing/2026/07/06/microsoft-vs-meta-platforms-whats-the-better-magni/?.tsrc=rss,2026-07-06T18:20:00+00:00,2026-07-06T19:27:09+00:00,,en,META;MSFT,Meta;Microsoft,Technology,general market sentiment,-0.492,0.031,0.447,0.523,0.000000,0.000000,0.000000,0.000000,0.000000,0.734168,2.2,36.6,39.9,0.0,0.0,0.0,-0.492,0.0,,These stocks were down more than 14% at the halfway mark of the year.,0.523,1.000,0.984576,0.900,0.886118,False,1.0,
rss-64042dd953fec223,rss-d1d31a1f87dc9b67,Yahoo Finance RSS,Yahoo Finance RSS,2,"Microsoft cuts 4,800 jobs as it revamps Xbox","Microsoft said Monday it was eliminating about 4,800 jobs -- roughly two percent of its global workforce -- in a cost-cutting move that will deliver a sweeping restructuring of its struggling Xbox gaming division.Microsoft on June 25 said it will raise the price of its Xbox video game consoles worldwide as a component-cost surge fueled by AI affects the industry.","Microsoft said Monday it was eliminating about 4,800 jobs -- roughly two percent of its global workforce -- in a cost-cutting move that will deliver a sweeping restructuring of its struggling Xbox gaming division.Microsoft on June 25 said it will raise the price of its Xbox video game consoles worldwide as a component-cost surge fueled by AI affects the industry.",,summary,False,https://finance.yahoo.com/technology/articles/microsoft-cuts-4-800-job-143400952.html?.tsrc=rss,2026-07-06T17:42:16+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,corporate restructuring,-0.951,0.013,0.023,0.964,0.000000,0.000000,0.000000,0.000000,1.000000,0.163322,0.9,67.5,35.8,0.0,0.0,0.0,-0.951,0.0,,"Microsoft said Monday it was eliminating about 4,800 jobs -- roughly two percent of its global workforce -- in a cost-cutting move that will deliver a sweeping restructuring of its struggling Xbox gaming division.Microsoft on June 25 said it will raise the price of its Xbox video game consoles worldwide as a component-cost surge fueled by AI affects the industry.",0.964,1.000,0.976014,0.900,0.878413,False,1.0,
rss-b72d7997686efd19,rss-d1d31a1f87dc9b67,Yahoo Finance RSS,Yahoo Finance RSS,2,"Microsoft cuts 4,800 jobs with Xbox facing its biggest shake-up","About 3,200 gaming jobs are set to be cut at Xbox over the coming fiscal year.View on euronews","About 3,200 gaming jobs are set to be cut at Xbox over the coming fiscal year.View on euronews",,summary,False,https://www.euronews.com/2026/07/06/microsoft-cuts-4800-jobs-mostly-at-xbox?.tsrc=rss,2026-07-06T17:39:51+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,general market sentiment,-0.952,0.007,0.034,0.959,0.000000,0.000000,0.000000,0.000000,0.000000,0.172112,0.5,67.2,6.5,0.0,0.0,0.0,-0.952,0.0,,"About 3,200 gaming jobs are set to be cut at Xbox over the coming fiscal year.View on euronews About 3,200 gaming jobs are set to be cut at Xbox over the coming fiscal year.View on euronews",0.959,1.000,0.975468,0.900,0.877921,False,1.0,
rss-c779831f2b4e6369,rss-c779831f2b4e6369,Yahoo Finance RSS,Yahoo Finance RSS,1,"Meta Stock Surged 9% to $612.91 on July 1 After Reports That Mark Zuckerberg Is Building a Cloud Business to Compete With Amazon, Microsoft, and Alphabet",Meta wants to become more like its hyperscaler peers.,Meta wants to become more like its hyperscaler peers.,,summary,False,https://www.fool.com/investing/2026/07/06/meta-stock-surged-july-1-report-zuckerberg-cloud/?.tsrc=rss,2026-07-06T17:37:00+00:00,2026-07-06T19:27:09+00:00,,en,AMZN;GOOGL;META;MSFT,Alphabet;Amazon;Meta;Microsoft,Communication Services,cloud growth,0.612,0.627,0.358,0.015,0.000000,0.000000,1.000000,0.000000,0.000000,0.658340,53.9,1.0,34.1,0.0,0.0,0.0,0.612,0.0,,Meta wants to become more like its hyperscaler peers.,0.627,1.000,0.974825,0.900,0.877343,False,1.0,
rss-c4351e1de7523073,rss-c4351e1de7523073,Yahoo Finance RSS,Yahoo Finance RSS,1,"MSFT's Xbox Business Has Become 'Almost Irrelevant', Says Analyst — ‘Every Investment Dollar Now Is Going To AI’","During an interview with CNBC, DA Davidson’s Gil Luria said that every dollar of Microsoft's investment is going toward funding its AI efforts and data centers.","During an interview with CNBC, DA Davidson’s Gil Luria said that every dollar of Microsoft's investment is going toward funding its AI efforts and data centers.",,summary,False,https://stocktwits.com/news-articles/markets/equity/msft-xbox-business-almost-irrelevant-every-investment-going-to-ai/cZm1k3tR7lA?.tsrc=rss,2026-07-06T17:33:47+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,general market sentiment,0.109,0.133,0.844,0.024,0.000000,0.000000,0.000000,0.000000,1.000000,0.454347,9.3,1.6,77.4,0.0,0.0,0.0,0.109,100.0,liquidity risk,"During an interview with CNBC, DA Davidson’s Gil Luria said that every dollar of Microsoft's investment is going toward funding its AI efforts and data centers.",0.844,1.000,0.974099,0.900,0.876689,False,1.0,
rss-8c127293b86c7403,rss-8c127293b86c7403,Yahoo Finance RSS,Yahoo Finance RSS,1,Nvidia’s Biggest Threat Is This: Everyone Is Desperate to Stop Paying Nvidia Prices.,"NVIDIA (NASDAQ:NVDA) owns the AI compute market, but every major customer is spending billions to buy less of what it sells. NVIDIA carries a $4.75 trillion market cap and sits between a 52-week low of $158.18 and a high of $236.26. Q1 FY27 revenue came in at $81.61 billion, up 85.2% year over year, with ... Nvidia’s Biggest Threat Is This: Everyone Is Desperate to Stop Paying Nvidia Prices.","NVIDIA (NASDAQ:NVDA) owns the AI compute market, but every major customer is spending billions to buy less of what it sells. NVIDIA carries a $4.75 trillion market cap and sits between a 52-week low of $158.18 and a high of $236.26. Q1 FY27 revenue came in at $81.61 billion, up 85.2% year over year, with ... Nvidia’s Biggest Threat Is This: Everyone Is Desperate to Stop Paying Nvidia Prices.",,summary,False,https://247wallst.com/investing/2026/07/06/nvidias-biggest-threat-is-this-everyone-is-desperate-to-stop-paying-nvidia-prices/?.tsrc=rss,2026-07-06T17:25:21+00:00,2026-07-06T19:27:09+00:00,,en,MSFT;NVDA,Microsoft;Nvidia,Technology,earnings risk,-0.443,0.238,0.081,0.681,0.000000,0.000000,0.000000,0.000000,0.000000,0.734005,16.7,47.7,25.2,0.0,0.0,0.0,-0.443,0.0,,NVIDIA carries a $4.75 trillion market cap and sits between a 52-week low of $158.18 and a high of $236.26.,0.681,1.000,0.972199,0.900,0.874979,False,1.0,
rss-9a978ad1204dcd3f,rss-d1d31a1f87dc9b67,Yahoo Finance RSS,Yahoo Finance RSS,2,"Microsoft to Cut Workforce by 4,800 as Xbox Announces Revamp","Microsoft (MSFT) plans to lay off about 4,800 employees amid an evolving industry backdrop, as its X","Microsoft (MSFT) plans to lay off about 4,800 employees amid an evolving industry backdrop, as its X",,summary,False,https://finance.yahoo.com/technology/articles/microsoft-cut-workforce-4-800-172305474.html?.tsrc=rss,2026-07-06T17:23:05+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,corporate restructuring,-0.957,0.009,0.025,0.966,0.000000,0.000000,0.000000,0.000000,0.000000,0.152514,0.6,67.6,5.6,0.0,0.0,0.0,-0.957,0.0,,"Microsoft (MSFT) plans to lay off about 4,800 employees amid an evolving industry backdrop, as its X Microsoft (MSFT) plans to lay off about 4,800 employees amid an evolving industry backdrop, as its X",0.966,1.000,0.971689,0.900,0.874520,False,1.0,
rss-fb93d54405d9a9dd,rss-fb93d54405d9a9dd,Yahoo Finance RSS,Yahoo Finance RSS,1,Does IREN Have the Inside Track on This $22 Billion Opportunity?,"The Number Leaked Anthropic documents reportedly point to a 1.4 gigawatt Australian capacity push worth roughly $22 billion, and IREN (NASDAQ:IREN) sits among a short list of operators with announced gigawatt-scale Australian ambitions to bid for it. The figure reflects a reported market opportunity drawn from third-party documents, sitting outside company guidance and signed backlog. ... Does IREN Have the Inside Track on This $22 Billion Opportunity?","The Number Leaked Anthropic documents reportedly point to a 1.4 gigawatt Australian capacity push worth roughly $22 billion, and IREN (NASDAQ:IREN) sits among a short list of operators with announced gigawatt-scale Australian ambitions to bid for it. The figure reflects a reported market opportunity drawn from third-party documents, sitting outside company guidance and signed backlog. ... Does IREN Have the Inside Track on This $22 Billion Opportunity?",,summary,False,https://247wallst.com/investing/2026/07/06/does-iren-have-the-inside-track-on-this-22-billion-opportunity/?.tsrc=rss,2026-07-06T17:18:17+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,earnings risk,0.045,0.090,0.865,0.045,0.000000,0.000000,0.000000,0.000000,0.600000,0.438146,6.3,3.1,65.7,0.0,0.0,0.0,0.045,36.0,earnings risk,"The figure reflects a reported market opportunity drawn from third-party documents, sitting outside company guidance and signed backlog.",0.865,1.000,0.970610,0.900,0.873549,False,1.0,
rss-97fb218f2b4b7b3a,rss-97fb218f2b4b7b3a,Yahoo Finance RSS,Yahoo Finance RSS,1,Can AI-Driven Electricity Demand Fuel CEG's Long-Term Growth?,"Constellation Energy's clean power deals, nuclear fleet and new generation projects position it to gain from rising AI-driven electricity demand.","Constellation Energy's clean power deals, nuclear fleet and new generation projects position it to gain from rising AI-driven electricity demand.",,summary,False,https://finance.yahoo.com/energy/articles/ai-driven-electricity-demand-fuel-164200415.html?.tsrc=rss,2026-07-06T16:42:00+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,renewable investment,0.775,0.784,0.207,0.009,0.000000,0.000000,1.000000,0.000000,0.000000,0.508816,64.9,0.6,23.6,0.0,0.0,0.0,0.775,0.0,,"Constellation Energy's clean power deals, nuclear fleet and new generation projects position it to gain from rising AI-driven electricity demand.",0.784,1.000,0.962492,0.900,0.866243,False,1.0,
rss-8b9f80690830a6b7,rss-8b9f80690830a6b7,Yahoo Finance RSS,Yahoo Finance RSS,1,"Microsoft joins AI-driven tech layoff wave with 4,800 job cuts","STORY: Microsoft is cutting more than 2% of its workforce, or roughly 4,800 jobs, joining other tech titans in a wave of layoffs as they shift investments to AI infrastructure. :: Microsoft In a memo to employees, Microsoft's Chief People Officer said the roles being eliminated won't be replaced by AI, but are part of a broader effort to realign resources as AI changes how the company works. Booming AI demand has powered growth at Microsoft's Azure cloud-computing business, which was the exclusive seller of OpenAI's models until April. But the mounting cost of building data centers to run those services is squeezing the company's cash flows. To help offset that, Microsoft is restructuring parts of its lagging gaming unit, described by its division head last month as needing a ""reset"" as profit margins have dropped. A report in The Information last month said the company is considering a potential spinoff of its Xbox unit, or restructuring ​it as a wholly owned subsidiary. Big Tech's historic AI outlays, set to top $700 billion this year, are putting pressure on companies across the sector to show returns on AI and offset the rising costs of rolling it out across their businesses. Amazon and Meta Platforms have also laid off thousands of employees this year. :: Microsoft Microsoft announced the cuts on Monday following a nearly 23% slump in its shares in the first six months of 2026, their worst first-half performance since 2022. Shares fell further on Monday, dropping more than two percent at one point in morning trading.","STORY: Microsoft is cutting more than 2% of its workforce, or roughly 4,800 jobs, joining other tech titans in a wave of layoffs as they shift investments to AI infrastructure. :: Microsoft In a memo to employees, Microsoft's Chief People Officer said the roles being eliminated won't be replaced by AI, but are part of a broader effort to realign resources as AI changes how the company works. Booming AI demand has powered growth at Microsoft's Azure cloud-computing business, which was the exclusive seller of OpenAI's models until April. But the mounting cost of building data centers to run those services is squeezing the company's cash flows. To help offset that, Microsoft is restructuring parts of its lagging gaming unit, described by its division head last month as needing a ""reset"" as profit margins have dropped. A report in The Information last month said the company is considering a potential spinoff of its Xbox unit, or restructuring ​it as a wholly owned subsidiary. Big Tech's historic AI outlays, set to top $700 billion this year, are putting pressure on companies across the sector to show returns on AI and offset the rising costs of rolling it out across their businesses. Amazon and Meta Platforms have also laid off thousands of employees this year. :: Microsoft Microsoft announced the cuts on Monday following a nearly 23% slump in its shares in the first six months of 2026, their worst first-half performance since 2022. Shares fell further on Monday, dropping more than two percent at one point in morning trading.",,summary,False,https://finance.yahoo.com/video/microsoft-joins-ai-driven-tech-163853350.html?.tsrc=rss,2026-07-06T16:38:53+00:00,2026-07-06T19:27:09+00:00,,en,AMZN;META;MSFT,Amazon;Meta;Microsoft,Technology,corporate restructuring,-0.558,0.132,0.179,0.690,0.000000,0.000000,0.272727,0.000000,0.545455,0.756402,12.0,48.3,46.2,0.0,0.0,0.0,-0.558,0.0,,"Shares fell further on Monday, dropping more than two percent at one point in morning trading.",0.690,1.000,0.961798,0.900,0.865618,False,1.0,
rss-20e0af09c59b46d6,rss-20e0af09c59b46d6,Yahoo Finance RSS,Yahoo Finance RSS,1,Microsoft Stock Falls After Wolfe Research Cuts Target on AI Spending Fears,Top analyst sends stark message on Microsoft as AI expenses climb,Top analyst sends stark message on Microsoft as AI expenses climb,,summary,False,https://finance.yahoo.com/markets/stocks/articles/microsoft-stock-falls-wolfe-research-162928407.html?.tsrc=rss,2026-07-06T16:29:28+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,AI infrastructure spending,-0.947,0.011,0.031,0.958,0.000000,0.000000,0.000000,0.000000,0.000000,0.180874,0.8,67.1,6.6,0.0,0.0,0.0,-0.947,0.0,,Top analyst sends stark message on Microsoft as AI expenses climb Top analyst sends stark message on Microsoft as AI expenses climb,0.958,1.000,0.959704,0.900,0.863734,False,1.0,
rss-184ea819f2f0286b,rss-184ea819f2f0286b,Yahoo Finance RSS,Yahoo Finance RSS,1,"Tesla Just Delivered Fantastic News for Investors, but Don't Rush Out and Buy the Stock",Tesla's electric vehicle business appears to be turning around.,Tesla's electric vehicle business appears to be turning around.,,summary,False,https://www.fool.com/investing/2026/07/06/tesla-fantastic-news-investors-dont-rush-buy-stock/?.tsrc=rss,2026-07-06T19:05:00+00:00,2026-07-06T19:27:09+00:00,,en,NVDA;TSLA,Nvidia;Tesla,Technology,EV demand,0.834,0.848,0.138,0.014,0.000000,0.000000,0.000000,0.000000,1.000000,0.429546,59.4,1.0,48.4,0.0,0.0,0.0,0.834,0.0,,Tesla's electric vehicle business appears to be turning around.,0.848,1.000,0.994886,0.900,0.895397,False,1.0,
