article_id,source,title,summary,content,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-b72d7997686efd19,Yahoo Finance RSS,"Microsoft cuts 4,800 jobs with Xbox facing its biggest shake-up","About 3,200 gaming jobs are set to be cut at Xbox over the coming fiscal year.View on euronews","About 3,200 gaming jobs are set to be cut at Xbox over the coming fiscal year.View on euronews",https://www.euronews.com/2026/07/06/microsoft-cuts-4800-jobs-mostly-at-xbox?.tsrc=rss,2026-07-06T17:39:51+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,general market sentiment,-0.952,0.007,0.034,0.959,0.7,95.9,8.9,0.0,0.0,0.0,-0.952,80.0,macro risk,"About 3,200 gaming jobs are set to be cut at Xbox over the coming fiscal year.View on euronews About 3,200 gaming jobs are set to be cut at Xbox over the coming fiscal year.View on euronews",0.959,1.000,0.975468,0.975468,False,1.0,
rss-c779831f2b4e6369,Yahoo Finance RSS,"Meta Stock Surged 9% to $612.91 on July 1 After Reports That Mark Zuckerberg Is Building a Cloud Business to Compete With Amazon, Microsoft, and Alphabet",Meta wants to become more like its hyperscaler peers.,Meta wants to become more like its hyperscaler peers.,https://www.fool.com/investing/2026/07/06/meta-stock-surged-july-1-report-zuckerberg-cloud/?.tsrc=rss,2026-07-06T17:37:00+00:00,2026-07-06T19:27:09+00:00,,en,AMZN;GOOGL;META;MSFT,Alphabet;Amazon;Meta;Microsoft,Communication Services,general market sentiment,0.612,0.627,0.358,0.015,62.7,1.5,47.8,0.0,0.0,0.0,0.612,80.0,macro risk,Meta wants to become more like its hyperscaler peers.,0.627,1.000,0.974825,0.974825,False,1.0,
rss-c4351e1de7523073,Yahoo Finance RSS,"MSFT's Xbox Business Has Become 'Almost Irrelevant', Says Analyst — ‘Every Investment Dollar Now Is Going To AI’","During an interview with CNBC, DA Davidson’s Gil Luria said that every dollar of Microsoft's investment is going toward funding its AI efforts and data centers.","During an interview with CNBC, DA Davidson’s Gil Luria said that every dollar of Microsoft's investment is going toward funding its AI efforts and data centers.",https://stocktwits.com/news-articles/markets/equity/msft-xbox-business-almost-irrelevant-every-investment-going-to-ai/cZm1k3tR7lA?.tsrc=rss,2026-07-06T17:33:47+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,general market sentiment,0.109,0.133,0.844,0.024,13.3,2.4,68.8,0.0,0.0,0.0,0.109,100.0,liquidity risk,"During an interview with CNBC, DA Davidson’s Gil Luria said that every dollar of Microsoft's investment is going toward funding its AI efforts and data centers.",0.844,1.000,0.974099,0.974099,False,1.0,
rss-8c127293b86c7403,Yahoo Finance RSS,Nvidia’s Biggest Threat Is This: Everyone Is Desperate to Stop Paying Nvidia Prices.,"NVIDIA (NASDAQ:NVDA) owns the AI compute market, but every major customer is spending billions to buy less of what it sells. NVIDIA carries a $4.75 trillion market cap and sits between a 52-week low of $158.18 and a high of $236.26. Q1 FY27 revenue came in at $81.61 billion, up 85.2% year over year, with ... Nvidia’s Biggest Threat Is This: Everyone Is Desperate to Stop Paying Nvidia Prices.","NVIDIA (NASDAQ:NVDA) owns the AI compute market, but every major customer is spending billions to buy less of what it sells. NVIDIA carries a $4.75 trillion market cap and sits between a 52-week low of $158.18 and a high of $236.26. Q1 FY27 revenue came in at $81.61 billion, up 85.2% year over year, with ... Nvidia’s Biggest Threat Is This: Everyone Is Desperate to Stop Paying Nvidia Prices.",https://247wallst.com/investing/2026/07/06/nvidias-biggest-threat-is-this-everyone-is-desperate-to-stop-paying-nvidia-prices/?.tsrc=rss,2026-07-06T17:25:21+00:00,2026-07-06T19:27:09+00:00,,en,MSFT;NVDA,Microsoft;Nvidia,Technology,earnings risk,-0.443,0.238,0.081,0.681,23.8,68.1,34.2,0.0,0.0,0.0,-0.443,80.0,macro risk,NVIDIA carries a $4.75 trillion market cap and sits between a 52-week low of $158.18 and a high of $236.26.,0.681,1.000,0.972199,0.972199,False,1.0,
rss-9a978ad1204dcd3f,Yahoo Finance RSS,"Microsoft to Cut Workforce by 4,800 as Xbox Announces Revamp","Microsoft (MSFT) plans to lay off about 4,800 employees amid an evolving industry backdrop, as its X","Microsoft (MSFT) plans to lay off about 4,800 employees amid an evolving industry backdrop, as its X",https://finance.yahoo.com/technology/articles/microsoft-cut-workforce-4-800-172305474.html?.tsrc=rss,2026-07-06T17:23:05+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,general market sentiment,-0.957,0.009,0.025,0.966,0.9,96.6,7.6,0.0,0.0,0.0,-0.957,80.0,macro risk,"Microsoft (MSFT) plans to lay off about 4,800 employees amid an evolving industry backdrop, as its X Microsoft (MSFT) plans to lay off about 4,800 employees amid an evolving industry backdrop, as its X",0.966,1.000,0.971689,0.971689,False,1.0,
rss-fb93d54405d9a9dd,Yahoo Finance RSS,Does IREN Have the Inside Track on This $22 Billion Opportunity?,"The Number Leaked Anthropic documents reportedly point to a 1.4 gigawatt Australian capacity push worth roughly $22 billion, and IREN (NASDAQ:IREN) sits among a short list of operators with announced gigawatt-scale Australian ambitions to bid for it. The figure reflects a reported market opportunity drawn from third-party documents, sitting outside company guidance and signed backlog. ... Does IREN Have the Inside Track on This $22 Billion Opportunity?","The Number Leaked Anthropic documents reportedly point to a 1.4 gigawatt Australian capacity push worth roughly $22 billion, and IREN (NASDAQ:IREN) sits among a short list of operators with announced gigawatt-scale Australian ambitions to bid for it. The figure reflects a reported market opportunity drawn from third-party documents, sitting outside company guidance and signed backlog. ... Does IREN Have the Inside Track on This $22 Billion Opportunity?",https://247wallst.com/investing/2026/07/06/does-iren-have-the-inside-track-on-this-22-billion-opportunity/?.tsrc=rss,2026-07-06T17:18:17+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,earnings risk,0.045,0.090,0.865,0.045,9.0,4.5,69.4,0.0,0.0,0.0,0.045,60.0,earnings risk,"The figure reflects a reported market opportunity drawn from third-party documents, sitting outside company guidance and signed backlog.",0.865,1.000,0.970610,0.970610,False,1.0,
rss-97fb218f2b4b7b3a,Yahoo Finance RSS,Can AI-Driven Electricity Demand Fuel CEG's Long-Term Growth?,"Constellation Energy's clean power deals, nuclear fleet and new generation projects position it to gain from rising AI-driven electricity demand.","Constellation Energy's clean power deals, nuclear fleet and new generation projects position it to gain from rising AI-driven electricity demand.",https://finance.yahoo.com/energy/articles/ai-driven-electricity-demand-fuel-164200415.html?.tsrc=rss,2026-07-06T16:42:00+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,renewable investment,0.775,0.784,0.207,0.009,78.4,0.9,32.8,0.0,0.0,0.0,0.775,80.0,macro risk,"Constellation Energy's clean power deals, nuclear fleet and new generation projects position it to gain from rising AI-driven electricity demand.",0.784,1.000,0.962492,0.962492,False,1.0,
rss-8b9f80690830a6b7,Yahoo Finance RSS,"Microsoft joins AI-driven tech layoff wave with 4,800 job cuts","STORY: Microsoft is cutting more than 2% of its workforce, or roughly 4,800 jobs, joining other tech titans in a wave of layoffs as they shift investments to AI infrastructure. :: Microsoft In a memo to employees, Microsoft's Chief People Officer said the roles being eliminated won't be replaced by AI, but are part of a broader effort to realign resources as AI changes how the company works. Booming AI demand has powered growth at Microsoft's Azure cloud-computing business, which was the exclusive seller of OpenAI's models until April. But the mounting cost of building data centers to run those services is squeezing the company's cash flows. To help offset that, Microsoft is restructuring parts of its lagging gaming unit, described by its division head last month as needing a ""reset"" as profit margins have dropped. A report in The Information last month said the company is considering a potential spinoff of its Xbox unit, or restructuring ​it as a wholly owned subsidiary. Big Tech's historic AI outlays, set to top $700 billion this year, are putting pressure on companies across the sector to show returns on AI and offset the rising costs of rolling it out across their businesses. Amazon and Meta Platforms have also laid off thousands of employees this year. :: Microsoft Microsoft announced the cuts on Monday following a nearly 23% slump in its shares in the first six months of 2026, their worst first-half performance since 2022. Shares fell further on Monday, dropping more than two percent at one point in morning trading.","STORY: Microsoft is cutting more than 2% of its workforce, or roughly 4,800 jobs, joining other tech titans in a wave of layoffs as they shift investments to AI infrastructure. :: Microsoft In a memo to employees, Microsoft's Chief People Officer said the roles being eliminated won't be replaced by AI, but are part of a broader effort to realign resources as AI changes how the company works. Booming AI demand has powered growth at Microsoft's Azure cloud-computing business, which was the exclusive seller of OpenAI's models until April. But the mounting cost of building data centers to run those services is squeezing the company's cash flows. To help offset that, Microsoft is restructuring parts of its lagging gaming unit, described by its division head last month as needing a ""reset"" as profit margins have dropped. A report in The Information last month said the company is considering a potential spinoff of its Xbox unit, or restructuring ​it as a wholly owned subsidiary. Big Tech's historic AI outlays, set to top $700 billion this year, are putting pressure on companies across the sector to show returns on AI and offset the rising costs of rolling it out across their businesses. Amazon and Meta Platforms have also laid off thousands of employees this year. :: Microsoft Microsoft announced the cuts on Monday following a nearly 23% slump in its shares in the first six months of 2026, their worst first-half performance since 2022. Shares fell further on Monday, dropping more than two percent at one point in morning trading.",https://finance.yahoo.com/video/microsoft-joins-ai-driven-tech-163853350.html?.tsrc=rss,2026-07-06T16:38:53+00:00,2026-07-06T19:27:09+00:00,,en,AMZN;META;MSFT,Amazon;Meta;Microsoft,Technology,AI demand,-0.558,0.132,0.179,0.690,13.2,69.0,41.0,0.0,0.0,0.0,-0.558,80.0,macro risk,"Shares fell further on Monday, dropping more than two percent at one point in morning trading.",0.690,1.000,0.961798,0.961798,False,1.0,
rss-20e0af09c59b46d6,Yahoo Finance RSS,Microsoft Stock Falls After Wolfe Research Cuts Target on AI Spending Fears,Top analyst sends stark message on Microsoft as AI expenses climb,Top analyst sends stark message on Microsoft as AI expenses climb,https://finance.yahoo.com/markets/stocks/articles/microsoft-stock-falls-wolfe-research-162928407.html?.tsrc=rss,2026-07-06T16:29:28+00:00,2026-07-06T19:27:09+00:00,,en,MSFT,Microsoft,Technology,general market sentiment,-0.947,0.011,0.031,0.958,1.1,95.8,9.1,0.0,0.0,0.0,-0.947,80.0,macro risk,Top analyst sends stark message on Microsoft as AI expenses climb Top analyst sends stark message on Microsoft as AI expenses climb,0.958,1.000,0.959704,0.959704,False,1.0,
rss-184ea819f2f0286b,Yahoo Finance RSS,"Tesla Just Delivered Fantastic News for Investors, but Don't Rush Out and Buy the Stock",Tesla's electric vehicle business appears to be turning around.,Tesla's electric vehicle business appears to be turning around.,https://www.fool.com/investing/2026/07/06/tesla-fantastic-news-investors-dont-rush-buy-stock/?.tsrc=rss,2026-07-06T19:05:00+00:00,2026-07-06T19:27:09+00:00,,en,NVDA;TSLA,Nvidia;Tesla,Technology,general market sentiment,0.834,0.848,0.138,0.014,84.8,1.4,25.5,0.0,0.0,0.0,0.834,80.0,macro risk,Tesla's electric vehicle business appears to be turning around.,0.848,1.000,0.994886,0.994886,False,1.0,
rss-0857258e86269125,Yahoo Finance RSS,Why Did Tesla Stock Jump Today?,A big announcement is coming tomorrow.,A big announcement is coming tomorrow.,https://www.fool.com/investing/2026/07/06/why-did-tesla-stock-jump-today/?.tsrc=rss,2026-07-06T18:51:08+00:00,2026-07-06T19:27:09+00:00,,en,NVDA;TSLA,Nvidia;Tesla,Technology,general market sentiment,0.008,0.059,0.890,0.051,5.9,5.1,68.8,0.0,0.0,0.0,0.008,80.0,macro risk,A big announcement is coming tomorrow.,0.890,1.000,0.991697,0.991697,False,1.0,
rss-310696dcc4429850,Yahoo Finance RSS,"The Second-Biggest Stock Sale in History Hits the Nasdaq Friday, and Chip Stocks Are Ripping","SK Hynix, the world’s second-largest memory-chip maker, is coming to the NASDAQ on Friday with the largest stock sale anyone has priced in years, and the chip complex is already pricing it in. CNBC’s Kristina Partsinevelos reported Monday that “SK Hynix plans to raise roughly $28 billion through an American depositary receipts, or ADR, on ... The Second-Biggest Stock Sale in History Hits the Nasdaq Friday, and Chip Stocks Are Ripping","SK Hynix, the world’s second-largest memory-chip maker, is coming to the NASDAQ on Friday with the largest stock sale anyone has priced in years, and the chip complex is already pricing it in. CNBC’s Kristina Partsinevelos reported Monday that “SK Hynix plans to raise roughly $28 billion through an American depositary receipts, or ADR, on ... The Second-Biggest Stock Sale in History Hits the Nasdaq Friday, and Chip Stocks Are Ripping",https://247wallst.com/investing/2026/07/06/the-second-biggest-stock-sale-in-history-hits-the-nasdaq-friday-and-chip-stocks-are-ripping/?.tsrc=rss,2026-07-06T18:50:36+00:00,2026-07-06T19:27:09+00:00,,en,NVDA,Nvidia,Technology,semiconductors,0.264,0.296,0.672,0.032,29.6,3.2,67.2,0.0,0.0,0.0,0.264,80.0,macro risk,"CNBC’s Kristina Partsinevelos reported Monday that “SK Hynix plans to raise roughly $28 billion through an American depositary receipts, or ADR, on ...",0.672,1.000,0.991575,0.991575,False,1.0,
rss-44f22545aa813174,Yahoo Finance RSS,The Stock Market Will Make History on July 7. Here's What Investors Need to Know Now.,SpaceX will be the first mega-IPO stock to join the Nasdaq-100 under its new fast-track entry rules.,SpaceX will be the first mega-IPO stock to join the Nasdaq-100 under its new fast-track entry rules.,https://www.fool.com/investing/2026/07/06/stock-market-history-july-7-what-investors-spcx/?.tsrc=rss,2026-07-06T18:49:21+00:00,2026-07-06T19:27:09+00:00,,en,NVDA,Nvidia,Technology,general market sentiment,0.130,0.146,0.838,0.016,14.6,1.6,68.3,0.0,0.0,0.0,0.130,80.0,macro risk,SpaceX will be the first mega-IPO stock to join the Nasdaq-100 under its new fast-track entry rules.,0.838,1.000,0.991288,0.991288,False,1.0,
rss-14bce554253247fd,Yahoo Finance RSS,The Dow Couldn't Keep Up With Chip Stocks on Monday,Broadcom's Apple deal and AMD's self-driving ambitions powered the Nasdaq higher on Monday while the Dow spun its wheels.,Broadcom's Apple deal and AMD's self-driving ambitions powered the Nasdaq higher on Monday while the Dow spun its wheels.,https://www.fool.com/investing/2026/07/06/the-dow-couldnt-keep-up-with-chip-stocks-on-monday/?.tsrc=rss,2026-07-06T18:49:06+00:00,2026-07-06T19:27:09+00:00,,en,AAPL;AMD;AVGO;DOW;NVDA,AMD;Apple;Broadcom;Dow;Nvidia,Technology,semiconductors,0.308,0.605,0.097,0.298,60.5,29.8,38.3,0.0,0.0,0.0,0.308,80.0,macro risk,Broadcom's Apple deal and AMD's self-driving ambitions powered the Nasdaq higher on Monday while the Dow spun its wheels.,0.605,1.000,0.991231,0.991231,False,1.0,
rss-06b0bfbd08e77d0f,Yahoo Finance RSS,Why Sandisk Stock Bounced Back Today,Computer memory supply could remain in deficit until at least mid-2028.,Computer memory supply could remain in deficit until at least mid-2028.,https://www.fool.com/investing/2026/07/06/why-sandisk-stock-bounced-back-today/?.tsrc=rss,2026-07-06T18:47:43+00:00,2026-07-06T19:27:09+00:00,,en,NVDA,Nvidia,Technology,general market sentiment,-0.901,0.020,0.060,0.920,2.0,92.0,15.3,0.0,0.0,0.0,-0.901,80.0,macro risk,Computer memory supply could remain in deficit until at least mid-2028.,0.920,1.000,0.990913,0.990913,False,1.0,
